County,Year,Population,Index Count,Violent Count,Property Count,Firearm Count,Index Rate,Violent Rate,Property Rate,Firearm Rate
Tioga,2007,51076,533,35,498,5,1043.5,68.5,975.0,9.8
Tioga,2006,51613,587,37,550,3,1137.3,71.7,1065.6,5.8
Tioga,2005,51609,513,29,484,2,994.0,56.2,937.8,3.9
Tioga,2004,51846,546,29,517,1,1053.1,55.9,997.2,1.9
Tioga,2003,51860,600,32,568,4,1157.0,61.7,1095.3,7.7
Tioga,2002,52278,610,38,572,3,1166.8,72.7,1094.2,5.7
Tioga,2001,51879,542,31,511,2,1044.7,59.8,985.0,3.9
Tioga,2000,54454,507,34,473,3,931.1,62.4,868.6,5.5
Tioga,1999,52538,614,43,571,3,1168.7,81.8,1086.8,5.7
Tioga,1998,53075,751,33,718,0,1415.0,62.2,1352.8,0.0
Tioga,1997,53325,627,47,580,4,1175.8,88.1,1087.7,7.5
Tioga,1996,53468,839,58,781,4,1569.2,108.5,1460.7,7.5
Tioga,1995,53326,919,98,821,4,1723.4,183.8,1539.6,7.5
Tioga,1994,53551,1020,137,883,0,1904.7,255.8,1648.9,0.0
Tioga,1993,53635,1116,180,936,3,2080.7,335.6,1745.1,5.6
Tioga,1992,52708,1201,183,1018,2,2278.6,347.2,1931.4,3.8
Tioga,1991,52531,1276,166,1110,4,2429.0,316.0,2113.0,7.6
Tioga,1990,52337,915,121,794,4,1748.3,231.2,1517.1,7.6
Tompkins,2016,104871,1826,146,1680,15,1741.2,139.2,1602.0,14.3
Tompkins,2015,105240,2294,147,2147,11,2179.8,139.7,2040.1,10.5
Tompkins,2014,104271,2603,103,2500,11,2496.4,98.8,2397.6,10.5
Tompkins,2013,102977,2902,109,2793,16,2818.1,105.8,2712.3,15.5
Tompkins,2012,102272,2746,116,2630,14,2685.0,113.4,2571.6,13.7
Tompkins,2011,102020,2389,90,2299,9,2341.7,88.2,2253.5,8.8
Tompkins,2010,101158,2505,120,2385,14,2476.3,118.6,2357.7,13.8
Tompkins,2009,101616,2558,153,2405,13,2517.3,150.6,2366.8,12.8
Tompkins,2008,101591,2475,137,2338,20,2436.2,134.9,2301.4,19.7
Tompkins,2007,100687,2452,116,2336,8,2435.3,115.2,2320.1,7.9
Tompkins,2006,100286,2720,147,2573,10,2712.2,146.6,2565.7,10.0
Tompkins,2005,100278,2812,147,2665,23,2804.2,146.6,2657.6,22.9
Tompkins,2004,101606,2263,116,2147,5,2227.2,114.2,2113.1,4.9
Tompkins,2003,99376,2294,128,2166,10,2308.4,128.8,2179.6,10.1
Tompkins,2002,97422,3005,132,2873,5,3084.5,135.5,2949.0,5.1
Tompkins,2001,96679,2614,121,2493,10,2703.8,125.2,2578.6,10.3
Tompkins,2000,101841,2558,113,2445,6,2511.8,111.0,2400.8,5.9
Tompkins,1999,96133,2710,161,2549,4,2819.0,167.5,2651.5,4.2
Tompkins,1998,96849,2823,101,2722,6,2914.8,104.3,2810.6,6.2
Tompkins,1997,96127,3286,148,3138,14,3418.4,154.0,3264.4,14.6
Tompkins,1996,96386,3578,141,3437,19,3712.2,146.3,3565.9,19.7
Tompkins,1995,96130,4054,163,3891,15,4217.2,169.6,4047.6,15.6
Tompkins,1994,95651,4468,134,4334,9,4671.1,140.1,4531.1,9.4
Tompkins,1993,95802,4869,217,4652,13,5082.4,226.5,4855.8,13.6
Tompkins,1992,94762,4770,181,4589,4,5033.7,191.0,4842.7,4.2
Tompkins,1991,94446,4862,182,4680,6,5147.9,192.7,4955.2,6.4
Tompkins,1990,94097,4495,143,4352,6,4777.0,152.0,4625.0,6.4
Ulster,2016,178502,2636,293,2343,22,1476.7,164.1,1312.6,12.3
Ulster,2015,179613,3011,304,2707,23,1676.4,169.3,1507.1,12.8
Ulster,2014,180937,3262,293,2969,30,1802.8,161.9,1640.9,16.6
Ulster,2013,181804,3580,294,3286,19,1969.2,161.7,1807.4,10.5
Ulster,2012,183433,3943,279,3664,32,2149.6,152.1,1997.5,17.4
Ulster,2011,183313,3772,335,3437,36,2057.7,182.7,1874.9,19.6
Ulster,2010,179764,3839,408,3431,40,2135.6,227.0,1908.6,22.3
Ulster,2009,182041,3898,445,3453,57,2141.3,244.5,1896.8,31.3
Ulster,2008,182305,3670,459,3211,33,2013.1,251.8,1761.3,18.1
Ulster,2007,182932,3473,455,3018,38,1898.5,248.7,1649.8,20.8
Ulster,2006,183182,3919,512,3407,24,2139.4,279.5,1859.9,13.1
Ulster,2005,182039,4062,558,3504,35,2231.4,306.5,1924.9,19.2
Ulster,2004,181460,3905,467,3438,24,2152.0,257.4,1894.6,13.2
Ulster,2003,180292,4026,582,3444,42,2233.0,322.8,1910.2,23.3
Ulster,2002,179445,4106,525,3581,26,2288.2,292.6,1995.6,14.5
Ulster,2001,178076,3500,359,3141,14,1965.5,201.6,1763.9,7.9
Ulster,2000,174463,3963,401,3562,22,2271.5,229.8,2041.7,12.6
Ulster,1999,166546,4072,389,3683,25,2445.0,233.6,2211.4,15.0
Ulster,1998,167283,4207,543,3664,22,2514.9,324.6,2190.3,13.2
Ulster,1997,168558,4880,629,4251,42,2895.1,373.2,2522.0,24.9
Ulster,1996,169009,4548,592,3956,22,2691.0,350.3,2340.7,13.0
Ulster,1995,168560,4776,524,4252,29,2833.4,310.9,2522.5,17.2
Ulster,1994,169736,5030,593,4437,23,2963.4,349.4,2614.1,13.6
Ulster,1993,170006,5048,556,4492,62,2969.3,327.0,2642.3,36.5
Ulster,1992,166468,5211,501,4710,37,3130.3,301.0,2829.4,22.2
Ulster,1991,165915,5184,544,4640,29,3124.5,327.9,2796.6,17.5
Ulster,1990,165304,5542,613,4929,36,3352.6,370.8,2981.8,21.8
Warren,2016,64064,1195,111,1084,2,1865.3,173.3,1692.1,3.1
Warren,2015,64672,1087,108,979,6,1680.8,167.0,1513.8,9.3
Warren,2014,65353,1208,40,1168,1,1848.4,61.2,1787.2,1.5
Warren,2013,65566,1292,53,1239,1,1970.5,80.8,1889.7,1.5
Warren,2012,66186,1430,125,1305,9,2160.6,188.9,1971.7,13.6
Warren,2011,66002,1494,107,1387,9,2263.6,162.1,2101.5,13.6
Warren,2010,65549,1297,99,1198,4,1978.7,151.0,1827.6,6.1
Warren,2009,66247,1444,77,1367,3,2179.7,116.2,2063.5,4.5
Warren,2008,66478,1614,111,1503,4,2427.9,167.0,2260.9,6.0
Warren,2007,66304,1629,109,1520,8,2456.9,164.4,2292.5,12.1
Warren,2006,65724,1817,112,1705,2,2764.6,170.4,2594.2,3.0
Warren,2005,65240,1566,89,1477,7,2400.4,136.4,2263.9,10.7
Warren,2004,64840,1457,98,1359,7,2247.1,151.1,2095.9,10.8
Warren,2003,64015,1600,135,1465,16,2499.4,210.9,2288.5,25.0
Warren,2002,63907,1892,122,1770,16,2960.6,190.9,2769.6,25.0
Warren,2001,63419,1772,101,1671,7,2794.1,159.3,2634.9,11.0
Warren,2000,64074,1774,110,1664,10,2768.7,171.7,2597.0,15.6
Warren,1999,61333,1705,109,1596,7,2779.9,177.7,2602.2,11.4
Warren,1998,62023,2076,143,1933,8,3347.1,230.6,3116.6,12.9
Warren,1997,61224,2029,133,1896,9,3314.1,217.2,3096.8,14.7
Warren,1996,61387,2320,201,2119,6,3779.3,327.4,3451.9,9.8
Warren,1995,61223,2358,281,2077,8,3851.5,459.0,3392.5,13.1
Warren,1994,60682,2349,278,2071,5,3871.0,458.1,3412.9,8.2
Warren,1993,60776,2749,302,2447,4,4523.2,496.9,4026.3,6.6
Warren,1992,59628,2872,373,2499,2,4816.5,625.5,4191.0,3.4
Warren,1991,59429,2721,298,2423,3,4578.6,501.4,4077.1,5.0
Warren,1990,59209,2506,285,2221,3,4232.5,481.3,3751.1,5.1
Washington,2016,61610,573,95,478,3,930.0,154.2,775.8,4.9
Washington,2015,62016,605,91,514,3,975.6,146.7,828.8,4.8
Washington,2014,63134,685,60,625,6,1085.0,95.0,990.0,9.5
Washington,2013,62893,882,71,811,10,1402.4,112.9,1289.5,15.9
Washington,2012,63506,969,77,892,11,1525.8,121.2,1404.6,17.3
Washington,2011,63500,866,96,770,17,1363.8,151.2,1212.6,26.8
Washington,2010,62227,884,93,791,12,1420.6,149.5,1271.2,19.3
Washington,2009,62991,769,60,709,5,1220.8,95.3,1125.6,7.9
Washington,2008,62944,911,119,792,6,1447.3,189.1,1258.3,9.5
Washington,2007,63536,1003,128,875,10,1578.6,201.5,1377.2,15.7
Washington,2006,63193,1073,96,977,6,1698.0,151.9,1546.1,9.5
Washington,2005,62897,909,97,812,6,1445.2,154.2,1291.0,9.5
Washington,2004,61991,774,86,688,2,1248.6,138.7,1109.8,3.2
Washington,2003,61299,1016,185,831,7,1657.4,301.8,1355.7,11.4
Washington,2002,61624,1123,213,910,0,1822.3,345.6,1476.7,0.0
Washington,2001,61154,960,195,765,4,1569.8,318.9,1250.9,6.5
Washington,2000,62718,1111,206,905,6,1771.4,328.5,1443.0,9.6
Washington,1999,60552,1122,193,929,6,1853.0,318.7,1534.2,9.9
Washington,1998,60816,1375,247,1128,8,2260.9,406.1,1854.8,13.2
Washington,1997,60670,1298,194,1104,4,2139.4,319.8,1819.7,6.6
Washington,1996,60834,1150,62,1088,0,1890.4,101.9,1788.5,0.0
Washington,1995,60674,1395,162,1233,2,2299.2,267.0,2032.2,3.3
Washington,1994,60651,1292,197,1095,1,2130.2,324.8,1805.4,1.6
Washington,1993,60747,1308,215,1093,7,2153.2,353.9,1799.3,11.5
Washington,1992,59745,1352,189,1163,2,2263.0,316.3,1946.6,3.3
Washington,1991,59548,1502,209,1293,2,2522.3,351.0,2171.4,3.4
Washington,1990,59330,1412,180,1232,1,2379.9,303.4,2076.5,1.7
Wayne,2016,90389,1607,157,1450,7,1777.9,173.7,1604.2,7.7
Wayne,2015,91455,1641,203,1438,15,1794.3,222.0,1572.4,16.4
Wayne,2014,92302,1603,112,1491,11,1736.7,121.3,1615.3,11.9
Wayne,2013,92809,1842,153,1689,20,1984.7,164.9,1819.9,21.5
Wayne,2012,93940,1844,132,1712,10,1963.0,140.5,1822.4,10.6
Wayne,2011,94193,1709,141,1568,15,1814.4,149.7,1664.7,15.9
Wayne,2010,90027,1967,169,1798,14,2184.9,187.7,1997.2,15.6
Wayne,2009,91270,1774,140,1634,15,1943.7,153.4,1790.3,16.4
Wayne,2008,90960,2008,185,1823,8,2207.6,203.4,2004.2,8.8
Wayne,2007,92504,1784,162,1622,10,1928.6,175.1,1753.4,10.8
Wayne,2006,92018,2267,165,2102,9,2463.6,179.3,2284.3,9.8
Wayne,2005,93995,2218,171,2047,7,2359.7,181.9,2177.8,7.4
Wayne,2004,93909,2182,197,1985,8,2323.5,209.8,2113.7,8.5
Wayne,2003,94238,2255,145,2110,17,2392.9,153.9,2239.0,18.0
Wayne,2002,94660,2020,135,1885,12,2134.0,142.6,1991.3,12.7
Wayne,2001,93938,2113,139,1974,13,2249.4,148.0,2101.4,13.8
Wayne,2000,99615,2151,121,2030,13,2159.3,121.5,2037.8,13.1
Wayne,1999,95088,1953,109,1844,6,2053.9,114.6,1939.3,6.3
Wayne,1998,95493,2196,130,2066,16,2299.6,136.1,2163.5,16.8
Wayne,1997,92812,2143,136,2007,9,2309.0,146.5,2162.4,9.7
Wayne,1996,93063,2056,136,1920,8,2209.3,146.1,2063.1,8.6
Wayne,1995,92816,2333,183,2150,8,2513.6,197.2,2316.4,8.6
Wayne,1994,91607,2702,203,2499,14,2949.6,221.6,2728.0,15.3
Wayne,1993,91752,2839,178,2661,11,3094.2,194.0,2900.2,12.0
Wayne,1992,89754,2960,187,2773,5,3297.9,208.3,3089.6,5.6
Wayne,1991,89454,3093,197,2896,12,3457.6,220.2,3237.4,13.4
Wayne,1990,89123,2604,179,2425,9,2921.8,200.8,2721.0,10.1
Westchester,2016,975138,12529,2110,10419,328,1284.8,216.4,1068.5,33.6
Westchester,2015,976316,12233,2146,10087,306,1253.0,219.8,1033.2,31.3
Westchester,2014,974944,12105,2149,9956,270,1241.6,220.4,1021.2,27.7
Westchester,2013,966498,14130,2192,11938,284,1462.0,226.8,1235.2,29.4
Westchester,2012,961058,15040,2448,12592,340,1564.9,254.7,1310.2,35.4
Westchester,2011,953379,16282,2557,13725,346,1707.8,268.2,1439.6,36.3
Westchester,2010,948303,15392,2457,12935,347,1623.1,259.1,1364.0,36.6
Westchester,2009,956850,16636,2482,14154,317,1738.6,259.4,1479.2,33.1
Westchester,2008,954255,16723,2414,14309,319,1752.5,253.0,1499.5,33.4
Westchester,2007,950091,16786,2478,14308,303,1766.8,260.8,1506.0,31.9
Westchester,2006,943326,17678,2768,14910,406,1874.0,293.4,1580.6,43.0
Westchester,2005,943794,17345,2648,14697,376,1837.8,280.6,1557.2,39.8
Westchester,2004,942114,18622,2601,16021,326,1976.6,276.1,1700.5,34.6
Westchester,2003,938873,19498,2616,16882,409,2076.7,278.6,1798.1,43.6
Westchester,2002,932270,19948,2575,17373,379,2139.7,276.2,1863.5,40.7
Westchester,2001,925158,21591,2789,18802,381,2333.8,301.5,2032.3,41.2
Westchester,2000,944382,22034,2624,19410,430,2333.2,277.9,2055.3,45.5
Westchester,1999,898972,22710,2740,19970,430,2526.2,304.8,2221.4,47.8
Westchester,1998,898102,25977,2994,22983,421,2892.4,333.4,2559.1,46.9
Westchester,1997,887311,28601,3146,25455,509,3223.3,354.6,2868.8,57.4
Westchester,1996,889681,29486,3227,26259,553,3314.2,362.7,2951.5,62.2
Westchester,1995,887306,31001,3572,27429,654,3493.8,402.6,3091.3,73.7
Westchester,1994,884719,31166,3632,27534,660,3522.7,410.5,3112.2,74.6
Westchester,1993,886086,32727,3840,28887,678,3693.4,433.4,3260.1,76.5
Westchester,1992,881073,34275,3722,30553,619,3890.1,422.4,3467.7,70.3
Westchester,1991,878128,37118,3933,33185,774,4226.9,447.9,3779.1,88.1
Westchester,1990,874866,38145,3871,34274,647,4360.1,442.5,3917.6,74.0
Wyoming,2016,40531,327,48,279,1,806.8,118.4,688.4,2.5
Wyoming,2015,40883,422,58,364,5,1032.2,141.9,890.3,12.2
Wyoming,2014,41454,380,36,344,3,916.7,86.8,829.8,7.2
Wyoming,2013,41875,510,41,469,6,1217.9,97.9,1120.0,14.3
Wyoming,2012,42170,552,51,501,2,1309.0,120.9,1188.0,4.7
Wyoming,2011,42344,528,37,491,2,1246.9,87.4,1159.6,4.7
Wyoming,2010,40743,476,33,443,6,1168.3,81.0,1087.3,14.7
Wyoming,2009,41453,500,47,453,8,1206.2,113.4,1092.8,19.3
Wyoming,2008,41742,547,52,495,9,1310.4,124.6,1185.9,21.6
Wyoming,2007,42384,641,54,587,2,1512.4,127.4,1385.0,4.7
Wyoming,2006,42807,753,100,653,6,1759.1,233.6,1525.5,14.0
Wyoming,2005,43048,704,83,621,1,1635.4,192.8,1442.6,2.3
Wyoming,2004,43015,681,58,623,3,1583.2,134.8,1448.3,7.0
Wyoming,2003,43238,1006,80,926,2,2326.7,185.0,2141.6,4.6
Wyoming,2002,43838,1145,72,1073,2,2611.9,164.2,2447.6,4.6
Wyoming,2001,43504,1185,102,1083,4,2723.9,234.5,2489.4,9.2
Wyoming,2000,46083,1124,113,1011,5,2439.1,245.2,2193.9,10.8
Wyoming,1999,44101,1023,105,918,3,2319.7,238.1,2081.6,6.8
Wyoming,1998,44690,1166,108,1058,3,2609.1,241.7,2367.4,6.7
Wyoming,1997,43969,1051,114,937,5,2390.3,259.3,2131.0,11.4
Wyoming,1996,44087,1108,122,986,6,2513.2,276.7,2236.5,13.6
Wyoming,1995,43971,1146,138,1008,3,2606.3,313.8,2292.4,6.8
Wyoming,1994,43629,1052,171,881,2,2411.2,391.9,2019.3,4.6
Wyoming,1993,43699,1151,192,959,4,2633.9,439.4,2194.6,9.2
Wyoming,1992,42804,1179,189,990,8,2754.4,441.5,2312.9,18.7
Wyoming,1991,42663,1220,222,998,3,2859.6,520.4,2339.3,7.0
Wyoming,1990,42507,1354,212,1142,5,3185.4,498.7,2686.6,11.8
Yates,2016,24823,320,17,303,2,1289.1,68.5,1220.6,8.1
Yates,2015,25121,299,25,274,1,1190.2,99.5,1090.7,4.0
Yates,2014,25146,321,18,303,3,1276.5,71.6,1205.0,11.9
Yates,2013,25375,413,14,399,0,1627.6,55.2,1572.4,0.0
Yates,2012,25591,428,20,408,2,1672.5,78.2,1594.3,7.8
Yates,2011,25462,410,13,397,0,1610.2,51.1,1559.2,0.0
Yates,2010,24182,474,18,456,1,1960.1,74.4,1885.7,4.1
Yates,2009,24634,350,11,339,0,1420.8,44.7,1376.1,0.0
Yates,2008,24542,284,15,269,1,1157.2,61.1,1096.1,4.1
Yates,2007,24679,337,13,324,0,1365.5,52.7,1312.9,0.0
Yates,2006,24822,373,23,350,1,1502.7,92.7,1410.0,4.0
Yates,2005,24704,302,19,283,0,1222.5,76.9,1145.6,0.0
Yates,2004,24768,326,30,296,2,1316.2,121.1,1195.1,8.1
Yates,2003,24565,360,30,330,0,1465.5,122.1,1343.4,0.0
Yates,2002,24856,389,30,359,1,1565.0,120.7,1444.3,4.0
Yates,2001,24666,348,19,329,0,1410.8,77.0,1333.8,0.0
Yates,2000,25608,348,26,322,1,1359.0,101.5,1257.4,3.9
Yates,1999,24230,441,32,409,0,1820.1,132.1,1688.0,0.0
Yates,1998,24188,429,22,407,1,1773.6,91.0,1682.7,4.1
Yates,1997,23866,487,35,452,0,2040.6,146.7,1893.9,0.0
Yates,1996,23930,497,30,467,1,2076.9,125.4,1951.5,4.2
Yates,1995,23867,551,60,491,2,2308.6,251.4,2057.2,8.4
Yates,1994,23302,608,52,556,2,2609.2,223.2,2386.1,8.6
Yates,1993,23339,553,59,494,2,2369.4,252.8,2116.6,8.6
Yates,1992,22970,548,67,481,2,2385.7,291.7,2094.0,8.7
Yates,1991,22894,678,57,621,1,2961.5,249.0,2712.5,4.4
Yates,1990,22810,507,34,473,2,2222.7,149.1,2073.7,8.8
